tipo,categoria,año,archivo,columna,descripcion,columna_anterior,columna_actual
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,METODOLOGÍA,Columna 'METODOLOGÍA' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,CINE CAMPO AMPLIO,Columna 'CINE CAMPO AMPLIO' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,ID CARACTER,Columna 'ID CARACTER' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,PRINCIPAL O SECCIONAL,Columna 'PRINCIPAL O SECCIONAL' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,CARACTER IES,Columna 'CARACTER IES' existía en 2022 pero desapareció en 2023,,
posible_renombre,graduados,2023,articles-421535_recurso.xlsx,,Posible renombre: 'IES_PADRE' → 'IES PADRE',IES_PADRE,IES PADRE
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Id Género,Columna 'Id Género' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Código de  la Institución,Columna 'Código de  la Institución' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,No. de Docentes,Columna 'No. de Docentes' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Semestre,Columna 'Semestre' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Principal  o Seccional,Columna 'Principal  o Seccional' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Código del  Municipio (IES),Columna 'Código del  Municipio (IES)' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Departamento de  domicilio de la IES,Columna 'Departamento de  domicilio de la IES' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Id Maximo_Nivel,Columna 'Id Maximo_Nivel' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Id Dedicación,Columna 'Id Dedicación' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Municipio de domicilio de la IES,Columna 'Municipio de domicilio de la IES' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,IES PADRE,Columna 'IES PADRE' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Caracter IES,Columna 'Caracter IES' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Id Sector IES,Columna 'Id Sector IES' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Id Caracter IES,Columna 'Id Caracter IES' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Id Tipo_Contrato,Columna 'Id Tipo_Contrato' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,AÑO,Columna 'AÑO' aparece en 2014 pero no en 2007,,
columna_nueva,docentes,2014,articles-391586_recurso.xlsx,Código del  departamento (IES),Columna 'Código del  departamento (IES)' aparece en 2014 pero no en 2007,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2009-2,Columna '2009-2' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2013-2*,Columna '2013-2*' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2012-2,Columna '2012-2' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2012-1,Columna '2012-1' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Principal  o seccional,Columna 'Principal  o seccional' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2009-1,Columna '2009-1' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Capital o municipio,Columna 'Capital o municipio' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Municipio de Domicilio de la IES,Columna 'Municipio de Domicilio de la IES' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2008-1,Columna '2008-1' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2007-2,Columna '2007-2' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2011-2,Columna '2011-2' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2010-1,Columna '2010-1' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Código del Departamento,Columna 'Código del Departamento' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2010-2,Columna '2010-2' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Departamento de Domicilio de la IES,Columna 'Departamento de Domicilio de la IES' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2013-1*,Columna '2013-1*' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Código de la Institución,Columna 'Código de la Institución' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Carácter IES,Columna 'Carácter IES' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2008-2,Columna '2008-2' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2011-1,Columna '2011-1' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,Código del Municipio,Columna 'Código del Municipio' existía en 2007 pero desapareció en 2014,,
columna_eliminada,docentes,2014,articles-391586_recurso.xlsx,2007-1,Columna '2007-1' existía en 2007 pero desapareció en 2014,,
posible_renombre,docentes,2014,articles-391586_recurso.xlsx,,Posible renombre: 'Principal  o seccional' → 'Principal  o Seccional',Principal  o seccional,Principal  o Seccional
posible_renombre,docentes,2014,articles-391586_recurso.xlsx,,Posible renombre: 'Municipio de Domicilio de la IES' → 'Municipio de domicilio de la IES',Municipio de Domicilio de la IES,Municipio de domicilio de la IES
posible_renombre,docentes,2014,articles-391586_recurso.xlsx,,Posible renombre: 'Departamento de Domicilio de la IES' → 'Departamento de  domicilio de la IES',Departamento de Domicilio de la IES,Departamento de  domicilio de la IES
posible_renombre,docentes,2014,articles-391586_recurso.xlsx,,Posible renombre: 'Código de la Institución' → 'Código de  la Institución',Código de la Institución,Código de  la Institución
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,Sexo del Docente,Columna 'Sexo del Docente' aparece en 2016 pero no en 2015,,
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,ID Tiempo de dedicación,Columna 'ID Tiempo de dedicación' aparece en 2016 pero no en 2015,,
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,ID Sexo,Columna 'ID Sexo' aparece en 2016 pero no en 2015,,
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,ID Tipo de contrato,Columna 'ID Tipo de contrato' aparece en 2016 pero no en 2015,,
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,ID Máximo nivel de formación del docente,Columna 'ID Máximo nivel de formación del docente' aparece en 2016 pero no en 2015,,
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,ID Caracter,Columna 'ID Caracter' aparece en 2016 pero no en 2015,,
columna_nueva,docentes,2016,articles-391584_recurso.xlsx,ID Sector IES,Columna 'ID Sector IES' aparece en 2016 pero no en 2015,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Género del Docente,Columna 'Género del Docente' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Id Género,Columna 'Id Género' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Id Maximo_Nivel,Columna 'Id Maximo_Nivel' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Id Dedicación,Columna 'Id Dedicación' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Id Sector IES,Columna 'Id Sector IES' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Id Caracter IES,Columna 'Id Caracter IES' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Id Tipo_Contrato,Columna 'Id Tipo_Contrato' existía en 2015 pero desapareció en 2016,,
columna_eliminada,docentes,2016,articles-391584_recurso.xlsx,Tipo de documento,Columna 'Tipo de documento' existía en 2015 pero desapareció en 2016,,
posible_renombre,docentes,2016,articles-391584_recurso.xlsx,,Posible renombre: 'Id Sector IES' → 'ID Sector IES',Id Sector IES,ID Sector IES
columna_nueva,docentes,2022,articles-416249_recurso.xlsx,NIVEL CINE,Columna 'NIVEL CINE' aparece en 2022 pero no en 2021,,
columna_nueva,docentes,2022,articles-416249_recurso.xlsx,Año,Columna 'Año' aparece en 2022 pero no en 2021,,
columna_eliminada,docentes,2022,articles-416249_recurso.xlsx,AÑO,Columna 'AÑO' existía en 2021 pero desapareció en 2022,,
posible_renombre,docentes,2022,articles-416249_recurso.xlsx,,Posible renombre: 'AÑO' → 'Año',AÑO,Año
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,SECTOR IES,Columna 'SECTOR IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,CARÁCTER IES,Columna 'CARÁCTER IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,SEXO DEL DOCENTE,Columna 'SEXO DEL DOCENTE' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,TIPO DE CONTRATO,Columna 'TIPO DE CONTRATO' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE,Columna 'MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,TIPO IES,Columna 'TIPO IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,DOCENTES,Columna 'DOCENTES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,CÓDIGO DE LA INSTITUCIÓN,Columna 'CÓDIGO DE LA INSTITUCIÓN' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,ID SEXO,Columna 'ID SEXO' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,ID TIPO DE CONTRATO,Columna 'ID TIPO DE CONTRATO' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,CÓDIGO DEL DEPARTAMENTO (IES),Columna 'CÓDIGO DEL DEPARTAMENTO (IES)' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,AÑO,Columna 'AÑO' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,MUNICIPIO DE DOMICILIO DE LA IES,Columna 'MUNICIPIO DE DOMICILIO DE LA IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,DEPARTAMENTO DE DOMICILIO DE LA IES,Columna 'DEPARTAMENTO DE DOMICILIO DE LA IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,ID SECTOR IES,Columna 'ID SECTOR IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES),Columna 'INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,IES ACREDITADA,Columna 'IES ACREDITADA' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,TIEMPO DE DEDICACIÓN DEL DOCENTE,Columna 'TIEMPO DE DEDICACIÓN DEL DOCENTE' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,ID TIEMPO DE DEDICACIÓN,Columna 'ID TIEMPO DE DEDICACIÓN' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,SEMESTRE,Columna 'SEMESTRE' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,CÓDIGO DEL MUNICIPIO IES,Columna 'CÓDIGO DEL MUNICIPIO IES' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,ID MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE,Columna 'ID MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE' aparece en 2023 pero no en 2022,,
columna_nueva,docentes,2023,articles-421822_recurso.xlsx,ID CARÁCTER IES,Columna 'ID CARÁCTER IES' aparece en 2023 pero no en 2022,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,ID Tipo de contrato,Columna 'ID Tipo de contrato' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Municipio de domicilio de la IES,Columna 'Municipio de domicilio de la IES' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Año,Columna 'Año' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Caracter IES,Columna 'Caracter IES' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Código de  la Institución,Columna 'Código de  la Institución' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Tipo de contrato del Docente,Columna 'Tipo de contrato del Docente' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,No. de Docentes,Columna 'No. de Docentes' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,ID Tiempo de dedicación,Columna 'ID Tiempo de dedicación' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Departamento de  domicilio de la IES,Columna 'Departamento de  domicilio de la IES' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,ID Máximo nivel de formación del docente,Columna 'ID Máximo nivel de formación del docente' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Máximo nivel  de formación del docente,Columna 'Máximo nivel  de formación del docente' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Sector IES,Columna 'Sector IES' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Sexo del Docente,Columna 'Sexo del Docente' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,NIVEL CINE,Columna 'NIVEL CINE' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Semestre,Columna 'Semestre' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Principal  o Seccional,Columna 'Principal  o Seccional' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Tiempo de dedicación del Docente,Columna 'Tiempo de dedicación del Docente' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Código del  departamento (IES),Columna 'Código del  departamento (IES)' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Código del  Municipio (IES),Columna 'Código del  Municipio (IES)' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,ID Sexo,Columna 'ID Sexo' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,ID Caracter,Columna 'ID Caracter' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,ID Sector IES,Columna 'ID Sector IES' existía en 2022 pero desapareció en 2023,,
columna_eliminada,docentes,2023,articles-421822_recurso.xlsx,Institución de Educación Superior (IES),Columna 'Institución de Educación Superior (IES)' existía en 2022 pero desapareció en 2023,,
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'ID Tipo de contrato' → 'ID TIPO DE CONTRATO',ID Tipo de contrato,ID TIPO DE CONTRATO
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Municipio de domicilio de la IES' → 'MUNICIPIO DE DOMICILIO DE LA IES',Municipio de domicilio de la IES,MUNICIPIO DE DOMICILIO DE LA IES
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Año' → 'AÑO',Año,AÑO
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Código de  la Institución' → 'CÓDIGO DE LA INSTITUCIÓN',Código de  la Institución,CÓDIGO DE LA INSTITUCIÓN
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'ID Tiempo de dedicación' → 'ID TIEMPO DE DEDICACIÓN',ID Tiempo de dedicación,ID TIEMPO DE DEDICACIÓN
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Departamento de  domicilio de la IES' → 'DEPARTAMENTO DE DOMICILIO DE LA IES',Departamento de  domicilio de la IES,DEPARTAMENTO DE DOMICILIO DE LA IES
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'ID Máximo nivel de formación del docente' → 'ID MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE',ID Máximo nivel de formación del docente,ID MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'ID Sector IES' → 'ID SECTOR IES',ID Sector IES,ID SECTOR IES
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Máximo nivel  de formación del docente' → 'MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE',Máximo nivel  de formación del docente,MÁXIMO NIVEL DE FORMACIÓN DEL DOCENTE
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Sexo del Docente' → 'SEXO DEL DOCENTE',Sexo del Docente,SEXO DEL DOCENTE
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Semestre' → 'SEMESTRE',Semestre,SEMESTRE
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Tiempo de dedicación del Docente' → 'TIEMPO DE DEDICACIÓN DEL DOCENTE',Tiempo de dedicación del Docente,TIEMPO DE DEDICACIÓN DEL DOCENTE
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Código del  departamento (IES)' → 'CÓDIGO DEL DEPARTAMENTO (IES)',Código del  departamento (IES),CÓDIGO DEL DEPARTAMENTO (IES)
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'ID Sexo' → 'ID SEXO',ID Sexo,ID SEXO
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Sector IES' → 'SECTOR IES',Sector IES,SECTOR IES
posible_renombre,docentes,2023,articles-421822_recurso.xlsx,,Posible renombre: 'Institución de Educación Superior (IES)' → 'INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)',Institución de Educación Superior (IES),INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Directivo,Columna 'Directivo' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Auxiliar,Columna 'Auxiliar' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Semestre,Columna 'Semestre' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Profesional,Columna 'Profesional' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,IES PADRE,Columna 'IES PADRE' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Servicios,Columna 'Servicios' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Año,Columna 'Año' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Caracter IES,Columna 'Caracter IES' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Id Sector IES,Columna 'Id Sector IES' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Id Caracter IES,Columna 'Id Caracter IES' aparece en 2014 pero no en 2003,,
columna_nueva,administrativos,2014,articles-391592_recurso.xlsx,Total,Columna 'Total' aparece en 2014 pero no en 2003,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Profesional 2003-2,Columna 'Profesional 2003-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Directivo 2003-2,Columna 'Directivo 2003-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Directivo 2004-1,Columna 'Directivo 2004-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Servicios 2004-2,Columna 'Servicios 2004-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Auxiliar 2005-1,Columna 'Auxiliar 2005-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Total 2003-1,Columna 'Total 2003-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Directivo 2004-2,Columna 'Directivo 2004-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Auxiliar 2003-1,Columna 'Auxiliar 2003-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Profesional 2004-1,Columna 'Profesional 2004-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Auxiliar 2003-2,Columna 'Auxiliar 2003-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Profesional 2003-1,Columna 'Profesional 2003-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Total 2003-2,Columna 'Total 2003-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Auxiliar 2004-1,Columna 'Auxiliar 2004-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Total 2004-2,Columna 'Total 2004-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Carácter IES,Columna 'Carácter IES' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Servicios 2003-2,Columna 'Servicios 2003-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Profesional 2004-2,Columna 'Profesional 2004-2' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Total 2004-1,Columna 'Total 2004-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Directivo 2003-1,Columna 'Directivo 2003-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Servicios 2004-1,Columna 'Servicios 2004-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Servicios 2003-1,Columna 'Servicios 2003-1' existía en 2003 pero desapareció en 2014,,
columna_eliminada,administrativos,2014,articles-391592_recurso.xlsx,Auxiliar 2004-2,Columna 'Auxiliar 2004-2' existía en 2003 pero desapareció en 2014,,
columna_nueva,administrativos,2016,articles-391590_recurso.xlsx,ID Sector IES,Columna 'ID Sector IES' aparece en 2016 pero no en 2015,,
columna_nueva,administrativos,2016,articles-391590_recurso.xlsx,ID Caracter IES,Columna 'ID Caracter IES' aparece en 2016 pero no en 2015,,
columna_eliminada,administrativos,2016,articles-391590_recurso.xlsx,Id Sector IES,Columna 'Id Sector IES' existía en 2015 pero desapareció en 2016,,
columna_eliminada,administrativos,2016,articles-391590_recurso.xlsx,Id Caracter IES,Columna 'Id Caracter IES' existía en 2015 pero desapareció en 2016,,
posible_renombre,administrativos,2016,articles-391590_recurso.xlsx,,Posible renombre: 'Id Sector IES' → 'ID Sector IES',Id Sector IES,ID Sector IES
posible_renombre,administrativos,2016,articles-391590_recurso.xlsx,,Posible renombre: 'Id Caracter IES' → 'ID Caracter IES',Id Caracter IES,ID Caracter IES
columna_nueva,administrativos,2017,articles-391589_recurso.xlsx,Técnico,Columna 'Técnico' aparece en 2017 pero no en 2016,,
columna_eliminada,administrativos,2017,articles-391589_recurso.xlsx,Servicios,Columna 'Servicios' existía en 2016 pero desapareció en 2017,,
columna_nueva,administrativos,2018,articles-391588_recurso.xlsx,Tecnico,Columna 'Tecnico' aparece en 2018 pero no en 2017,,
columna_nueva,administrativos,2018,articles-391588_recurso.xlsx,Principal  o  Seccional,Columna 'Principal  o  Seccional' aparece en 2018 pero no en 2017,,
columna_eliminada,administrativos,2018,articles-391588_recurso.xlsx,Principal  o Seccional,Columna 'Principal  o Seccional' existía en 2017 pero desapareció en 2018,,
columna_eliminada,administrativos,2018,articles-391588_recurso.xlsx,Técnico,Columna 'Técnico' existía en 2017 pero desapareció en 2018,,
posible_renombre,administrativos,2018,articles-391588_recurso.xlsx,,Posible renombre: 'Principal  o Seccional' → 'Principal  o  Seccional',Principal  o Seccional,Principal  o  Seccional
columna_nueva,administrativos,2019,articles-401903_recurso.xlsx,Técnico,Columna 'Técnico' aparece en 2019 pero no en 2018,,
columna_eliminada,administrativos,2019,articles-401903_recurso.xlsx,Tecnico,Columna 'Tecnico' existía en 2018 pero desapareció en 2019,,
columna_nueva,administrativos,2020,articles-406664_recurso.xlsx,Código de la Institución,Columna 'Código de la Institución' aparece en 2020 pero no en 2019,,
columna_nueva,administrativos,2020,articles-406664_recurso.xlsx,Código del Municipio (IES),Columna 'Código del Municipio (IES)' aparece en 2020 pero no en 2019,,
columna_nueva,administrativos,2020,articles-406664_recurso.xlsx,Departamento de domicilio de la IES,Columna 'Departamento de domicilio de la IES' aparece en 2020 pero no en 2019,,
